Date, Time, uiBlowerAB_CmdSpd_rpm, uiBlowerCD_CmdSpd_rpm, fBlowerA_Speed_rpm, fBlowerB_Speed_rpm, fBlowerC_Speed_rpm, fBlowerD_Speed_rpm, fAugerCmdSpd_rpm, fAugerMtrTorq_A, fAugerActSpd_rpm, fPressureSensor1_inH2O, fPressureSensor2_inH2O, CombustorTemp, Weight
2/2/2023,11:54:58,1300,1300,1190.499756,1488.124756,1488.124756,0.0,0,0.06,-1.805,5e-05,0.00225,26.988272, 'ASNG/W+  3.25  kg  
2/2/2023,11:55:00,1300,1300,1487.033081,1487.033081,1189.626465,0.0,0,0.075,-1.805,0.0,0.00225,26.988272, 'ASNG/W+  3.25  kg  
2/2/2023,11:55:02,1300,1300,1488.095337,1488.095337,1488.080566,0.0,0,0.06,-1.805,0.0,0.00225,26.988272, 'ASNG/W+  3.25  kg  
2/2/2023,11:55:04,1300,1300,1488.065796,1488.065796,1190.464355,0.0,0,0.075,-1.805,0.0,0.0045,26.988272, 'ASNG/W+  3.25  kg  
2/2/2023,11:55:06,1300,1300,1190.499756,1488.124756,1488.124756,0.0,0,0.06,-1.805,0.0,0.0045,26.545015, 'ASNG/W+  3.25  kg  
2/2/2023,11:55:08,1300,1300,595.232178,594.766052,297.619049,0.0,0,0.06,-1.79,0.0,0.0045,26.101763, 'ASNG/W+  3.30  kg  
2/2/2023,11:55:10,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,25.658506, 'ASNG/W+  3.30  kg  
2/2/2023,11:55:12,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.0045,25.362993, 'ASNG/W+  3.30  kg  
2/2/2023,11:55:14,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.0045,24.919744, 'ASNG/W+  3.30  kg  
2/2/2023,11:55:16,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,5e-05,0.0045,24.919744, 'ASNG/W+  3.30  kg  
2/2/2023,11:55:18,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,24.476492, 'ASNG/W+  3.30  kg  
2/2/2023,11:55:20,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.0045,24.033274, 'ASNG/W+  3.30  kg  
2/2/2023,11:55:22,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,23.146765, 'ASNG/W+  3.30  kg  
2/2/2023,11:55:24,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,5e-05,0.00225,23.590017, 'ASNG/W+  3.30  kg  
2/2/2023,11:55:26,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,23.146765, 'ASNG/W+  3.30  kg  
2/2/2023,11:55:28,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,23.146765, 'ASNG/W+  3.30  kg  
2/2/2023,11:55:30,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.00225,23.146765, 'ASNG/W+  3.30  kg  
2/2/2023,11:55:32,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,23.590017, 'ASNG/W+  3.30  kg  
2/2/2023,11:55:34,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,23.590017, 'ASNG/W+  3.30  kg  
2/2/2023,11:55:36,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,5e-05,0.00225,23.590017, 'ASNG/W+  3.30  kg  
2/2/2023,11:55:38,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,23.590017, 'ASNG/W+  3.25  kg  
2/2/2023,11:55:40,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.0045,24.033274, 'ASNG/W+  3.30  kg  
2/2/2023,11:55:42,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,5e-05,0.0045,24.033274, 'ASNG/W+  3.25  kg  
2/2/2023,11:55:44,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,24.919744, 'ASNG/W+  3.30  kg  
2/2/2023,11:55:46,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.805,5e-05,0.00225,24.919744, 'ASNG/W+  3.25  kg  
2/2/2023,11:55:48,1300,1300,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.00225,24.919744, 'ASNG/W+  3.25  kg  
2/2/2023,11:55:50,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,25.362993, 'ASNG/W+  3.25  kg  
2/2/2023,11:55:52,1300,1300,0.0,0.0,0.0,0.0,0,0.045,-1.79,5e-05,0.00225,25.362993, 'ASNG/W+  3.25  kg  
2/2/2023,11:55:54,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.0045,25.362993, 'ASNG/W+  3.25  kg  
2/2/2023,11:55:56,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.00225,25.362993, 'ASNG/W+  3.25  kg  
2/2/2023,11:55:58,1300,1300,0.0,0.0,0.0,0.0,0,0.045,-1.79,5e-05,0.00225,25.658506, 'ASNG/W+  3.25  kg  
2/2/2023,11:56:00,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,5e-05,0.0045,25.362993, 'ASNG/W+  3.25  kg  
2/2/2023,11:56:02,1300,1300,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.0045,25.658506, 'ASNG/W+  3.25  kg  
2/2/2023,11:56:04,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.0045,25.658506, 'ASNG/W+  3.25  kg  
2/2/2023,11:56:06,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,5e-05,0.0045,25.658506, 'ASNG/W+  3.25  kg  
2/2/2023,11:56:08,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.00225,25.658506, 'ASNG/W+  3.25  kg  
2/2/2023,11:56:10,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.805,5e-05,0.00225,25.658506, 'ASNG/W+  3.25  kg  
2/2/2023,11:56:12,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,5e-05,0.00225,25.362993, 'ASNG/W+  3.25  kg  
2/2/2023,11:56:14,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.00225,25.362993, 'ASNG/W+  3.25  kg  
2/2/2023,11:56:16,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,25.362993, 'ASNG/W+  3.25  kg  
2/2/2023,11:56:18,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,25.362993, 'ASNG/W+  3.25  kg  
2/2/2023,11:56:20,1300,1300,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.00225,24.919744, 'ASNG/W+  3.25  kg  
2/2/2023,11:56:22,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,5e-05,0.00225,24.919744, 'ASNG/W+  3.25  kg  
2/2/2023,11:56:24,1300,1300,0.0,0.0,0.0,0.0,0,0.045,-1.79,5e-05,0.00225,24.476492, 'ASNG/W+  3.25  kg  
2/2/2023,11:56:26,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.0045,24.919744, 'ASNG/W+  3.25  kg  
2/2/2023,11:56:28,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.00225,24.476492, 'ASNG/W+  3.25  kg  
2/2/2023,11:56:30,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,24.476492, 'ASNG/W+  3.25  kg  
2/2/2023,11:56:32,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,5e-05,0.00225,24.476492, 'ASNG/W+  3.25  kg  
2/2/2023,11:56:34,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,5e-05,0.00225,24.919744, 'ASNG/W+  3.25  kg  
2/2/2023,11:56:36,1300,1300,0.0,0.0,0.0,0.0,0,0.045,-1.79,5e-05,0.00225,24.476492, 'ASNG/W+  3.25  kg  
2/2/2023,11:56:38,1300,1300,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,24.919744, 'ASNG/W+  3.25  kg  
2/2/2023,11:56:40,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,24.919744, 'ASNG/W+  3.20  kg  
2/2/2023,11:56:42,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,5e-05,0.0045,24.919744, 'ASNG/W+  3.20  kg  
2/2/2023,11:56:44,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.0045,24.919744, 'ASNG/W+  3.20  kg  
2/2/2023,11:56:46,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,24.919744, 'ASNG/W+  3.20  kg  
2/2/2023,11:56:48,1300,1300,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.00225,24.919744, 'ASNG/W+  3.20  kg  
2/2/2023,11:56:50,1300,1300,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.0045,24.919744, 'ASNG/W+  3.20  kg  
2/2/2023,11:56:52,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,5e-05,0.00225,25.362993, 'ASNG/W+  3.20  kg  
2/2/2023,11:56:54,1300,1300,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.00225,24.919744, 'ASNG/W+  3.20  kg  
2/2/2023,11:56:56,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.805,5e-05,0.00225,24.919744, 'ASNG/W+  3.25  kg  
2/2/2023,11:56:58,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.00225,25.362993, 'ASNG/W+  3.20  kg  
2/2/2023,11:57:00,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,5e-05,0.00225,25.362993, 'ASNG/W+  3.25  kg  
2/2/2023,11:57:02,1300,1300,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.00225,25.362993, 'ASNG/W+  3.25  kg  
2/2/2023,11:57:04,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.805,0.0,0.00225,25.362993, 'ASNG/W+  3.25  kg  
2/2/2023,11:57:06,1300,1300,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.00225,25.362993, 'ASNG/W+  3.25  kg  
2/2/2023,11:57:08,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,25.362993, 'ASNG/W+  3.25  kg  
2/2/2023,11:57:10,1300,1300,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,25.362993, 'ASNG/W+  3.25  kg  
2/2/2023,11:57:12,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,25.362993, 'ASNG/W+  3.25  kg  
2/2/2023,11:57:14,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.79,0.0,0.00225,25.658506, 'ASNG/W+  3.25  kg  
2/2/2023,11:57:16,1300,1300,0.0,0.0,0.0,0.0,0,0.045,-1.805,0.0,0.00225,25.362993, 'ASNG/W+  3.25  kg  
2/2/2023,11:57:18,1300,1300,0.0,0.0,0.0,0.0,0,0.045,-1.79,0.0,0.00225,25.362993, 'ASNG/W+  3.25  kg  
2/2/2023,11:57:20,1300,1300,0.0,0.0,0.0,0.0,0,0.06,-1.82,0.0,0.0045,25.658506, 'ASNG/W+  3.25  kg  
2/2/2023,11:57:22,1300,1300,0.0,1488.183838,1785.785156,0.0,0,0.06,-1.805,0.0,0.00225,25.362993, 'ASNG/W+  3.25  kg  
2/2/2023,11:57:24,1300,1300,0.0,1488.080566,1488.080566,0.0,0,0.06,-1.805,5e-05,0.00225,25.362993, 'ASNG/W+  3.25  kg  
2/2/2023,11:57:26,1300,1300,0.0,1190.830688,1190.59436,0.0,0,0.045,-1.805,0.0,0.00225,25.362993, 'ASNG/W+  3.25  kg  
2/2/2023,11:57:28,1300,1300,0.0,1488.021484,1488.036255,0.0,0,0.045,-1.805,5e-05,0.00225,24.919744, 'ASNG/W+  3.25  kg  
2/2/2023,11:57:30,1300,1300,0.0,1190.488037,1190.488037,0.0,0,0.045,-1.79,5e-05,0.0045,24.476492, 'ASNG/W+  3.25  kg  
2/2/2023,11:57:32,1300,1300,0.0,1488.095337,1190.476196,0.0,0,0.06,-1.805,5e-05,0.00225,24.476492, 'ASNG/W+  3.25  kg  
2/2/2023,11:57:34,1300,1300,0.0,1191.492676,1190.535278,0.0,0,0.06,-1.805,0.0,0.00225,24.476492, 'ASNG/W+  3.20  kg  
2/2/2023,11:57:36,1300,1300,0.0,1190.428955,1190.440796,0.0,0,0.045,-1.805,0.0,0.00225,24.919744, 'ASNG/W+  3.20  kg  
2/2/2023,11:57:39,1300,1300,0.0,1190.452515,1190.452515,0.0,0,0.06,-1.805,0.0,0.0045,24.919744, 'ASNG/W+  3.20  kg  
2/2/2023,11:57:41,1300,1300,0.0,1190.452515,1488.065796,0.0,0,0.06,-1.805,0.0,0.00225,24.919744, 'ASNG/W+  3.20  kg  
2/2/2023,11:57:43,1300,1300,0.0,1488.080566,1190.464355,0.0,0,0.06,-1.805,0.0,0.00225,24.919744, 'ASNG/W+  3.20  kg  
2/2/2023,11:57:45,1300,1300,0.0,1190.476196,1190.476196,0.0,0,0.06,-1.805,0.0,0.00225,24.919744, 'ASNG/W+  3.20  kg  
2/2/2023,11:57:47,1300,1300,0.0,1190.452515,1488.080566,0.0,0,0.06,-1.805,0.0,0.00225,24.919744, 'ASNG/W+  3.20  kg  
2/2/2023,11:57:49,1300,1300,0.0,1190.098389,1487.918091,0.0,0,0.06,-1.805,0.0,0.0045,24.919744, 'ASNG/W+  3.20  kg  
2/2/2023,11:57:51,1300,1300,0.0,1190.511597,1488.124756,0.0,0,0.06,-1.805,5e-05,0.00225,24.476492, 'ASNG/W+  3.20  kg  
2/2/2023,11:57:53,1300,1300,0.0,1488.095337,1488.095337,0.0,0,0.045,-1.805,0.0,0.00225,24.919744, 'ASNG/W+  3.20  kg  
2/2/2023,11:57:55,1300,1300,0.0,1190.488037,1190.488037,0.0,0,0.045,-1.805,0.0,0.00225,24.033274, 'ASNG/W+  3.20  kg  
2/2/2023,11:57:57,1300,1300,0.0,1488.095337,1190.488037,0.0,0,0.06,-1.805,0.0,0.0045,24.476492, 'ASNG/W+  3.25  kg  
2/2/2023,11:57:59,1300,1300,0.0,1190.499756,1190.499756,0.0,0,0.06,-1.805,5e-05,0.00225,24.033274, 'ASNG/W+  3.20  kg  
2/2/2023,11:58:01,1300,1300,0.0,1488.095337,1488.095337,0.0,0,0.06,-1.805,0.0,0.00225,24.476492, 'ASNG/W+  3.20  kg  
2/2/2023,11:58:03,1300,1300,0.0,1190.511597,1488.139526,0.0,0,0.06,-1.805,0.0,0.0045,24.033274, 'ASNG/W+  3.20  kg  
2/2/2023,11:58:05,1300,1300,0.0,1488.124756,1488.124756,0.0,0,0.045,-1.805,0.0,0.00225,24.033274, 'ASNG/W+  3.20  kg  
2/2/2023,11:58:07,1300,1300,0.0,1190.499756,1488.110107,0.0,0,0.06,-1.805,0.0,0.00225,24.033274, 'ASNG/W+  3.20  kg  
2/2/2023,11:58:09,1300,1300,0.0,1488.124756,1488.124756,0.0,0,0.045,-1.805,5e-05,0.00225,24.476492, 'ASNG/W+  3.20  kg  
2/2/2023,11:58:11,1300,1300,0.0,1190.488037,1488.110107,0.0,0,0.06,-1.79,5e-05,0.0045,24.033274, 'ASNG/W+  3.20  kg  
2/2/2023,11:58:13,1300,1300,0.0,1190.535278,1488.139526,0.0,0,0.045,-1.805,0.0,0.00225,24.476492, 'ASNG/W+  3.20  kg  
2/2/2023,11:58:15,1300,1300,0.0,1190.452515,1488.065796,0.0,0,0.045,-1.805,5e-05,0.00225,24.033274, 'ASNG/W+  3.20  kg  
2/2/2023,11:58:17,1300,1300,0.0,1488.110107,1190.476196,0.0,0,0.06,-1.805,0.0,0.00225,24.033274, 'ASNG/W+  3.20  kg  
2/2/2023,11:58:19,1300,1300,0.0,1190.547119,1488.169067,0.0,0,0.06,-1.79,5e-05,0.0045,23.590017, 'ASNG/W+  3.20  kg  
2/2/2023,11:58:21,1300,1300,0.0,1190.417236,1488.036255,0.0,0,0.06,-1.805,0.0,0.00225,23.590017, 'ASNG/W+  3.20  kg  
2/2/2023,11:58:23,1300,1300,0.0,1488.110107,1488.124756,0.0,0,0.06,-1.805,0.0,0.0045,23.590017, 'ASNG/W+  3.20  kg  
2/2/2023,11:58:25,1300,1300,0.0,1190.523438,1488.154297,0.0,0,0.06,-1.805,0.0,0.00225,23.590017, 'ASNG/W+  3.20  kg  
2/2/2023,11:58:27,1300,1300,0.0,1190.464355,1488.095337,0.0,0,0.06,-1.805,0.0,0.00225,23.590017, 'ASNG/W+  3.20  kg  
2/2/2023,11:58:29,1300,1300,0.0,1190.452515,1488.065796,0.0,0,0.06,-1.805,5e-05,0.00225,23.590017, 'ASNG/W+  3.20  kg  
2/2/2023,11:58:31,1300,1300,0.0,1488.124756,1488.124756,0.0,0,0.045,-1.805,0.0,0.00225,23.146765, 'ASNG/W+  3.20  kg  
2/2/2023,11:58:33,1300,1300,0.0,1488.080566,1488.080566,0.0,0,0.06,-1.805,0.0,0.00225,23.146765, 'ASNG/W+  3.20  kg  
2/2/2023,11:58:35,1300,1300,0.0,1190.464355,1488.080566,0.0,0,0.06,-1.805,0.0,0.00225,23.146765, 'ASNG/W+  3.20  kg  
2/2/2023,11:58:37,1300,1300,0.0,1190.452515,1488.065796,0.0,0,0.06,-1.805,5e-05,0.00225,23.146765, 'ASNG/W+  3.20  kg  
2/2/2023,11:58:39,1300,1300,0.0,1488.110107,1488.110107,0.0,0,0.06,-1.805,0.0,0.0045,23.146765, 'ASNG/W+  3.20  kg  
2/2/2023,11:58:41,1300,1300,0.0,1190.488037,1190.488037,0.0,0,0.06,-1.79,0.0,0.0045,23.146765, 'ASNG/W+  3.20  kg  
2/2/2023,11:58:43,1300,1300,0.0,1190.476196,1488.095337,0.0,0,0.06,-1.805,0.0,0.00225,23.146765, 'ASNG/W+  3.20  kg  
2/2/2023,11:58:45,1300,1300,0.0,1488.095337,1488.095337,0.0,0,0.06,-1.805,0.0,0.0045,23.146765, 'ASNG/W+  3.20  kg  
2/2/2023,11:58:47,1300,1300,0.0,1190.452515,1190.476196,0.0,0,0.045,-1.805,0.0,0.00225,22.703512, 'ASNG/W+  3.20  kg  
2/2/2023,11:58:49,1300,1300,0.0,1190.476196,1190.476196,0.0,0,0.06,-1.805,0.0,0.00225,23.146765, 'ASNG/W+  3.20  kg  
2/2/2023,11:58:51,1300,1300,0.0,1488.110107,1488.110107,0.0,0,0.06,-1.805,0.0,0.0045,23.590017, 'ASNG/W+  3.20  kg  
2/2/2023,11:58:53,1300,1300,0.0,1190.523438,1488.139526,0.0,0,0.06,-1.805,0.0,0.00225,23.590017, 'ASNG/W+  3.20  kg  
2/2/2023,11:58:55,1300,1300,0.0,1488.095337,1488.095337,0.0,0,0.06,-1.79,0.0,0.0045,23.146765, 'ASNG/W+  3.20  kg  
2/2/2023,11:58:57,1300,1300,0.0,1190.488037,1488.110107,0.0,0,0.06,-1.805,5e-05,0.00225,23.146765, 'ASNG/W+  3.20  kg  
2/2/2023,11:58:59,1300,1300,0.0,1488.508789,1488.213379,0.0,0,0.06,-1.805,5e-05,0.00225,23.146765, 'ASNG/W+  3.20  kg  
2/2/2023,11:59:01,1300,1300,0.0,1190.393433,1488.021484,0.0,0,0.06,-1.79,0.0,0.00225,22.703512, 'ASNG/W+  3.20  kg  
2/2/2023,11:59:03,1300,1300,0.0,1190.464355,1190.464355,0.0,0,0.045,-1.805,5e-05,0.00225,23.146765, 'ASNG/W+  3.20  kg  
2/2/2023,11:59:05,1300,1300,0.0,1488.065796,1488.065796,0.0,0,0.06,-1.805,0.0,0.00225,23.146765, 'ASNG/W+  3.20  kg  
2/2/2023,11:59:07,1300,1300,0.0,1190.417236,1488.036255,0.0,0,0.06,-1.805,5e-05,0.00225,23.146765, 'ASNG/W+  3.20  kg  
2/2/2023,11:59:09,1300,1300,0.0,1488.139526,1488.139526,0.0,0,0.06,-1.805,0.0,0.0045,22.703512, 'ASNG/W+  3.20  kg  
2/2/2023,11:59:11,1300,1300,0.0,1189.591064,1189.591064,0.0,0,0.06,-1.805,0.0,0.00225,22.703512, 'ASNG/W+  3.20  kg  
2/2/2023,11:59:13,1300,1300,0.0,1190.133789,1190.393433,0.0,0,0.06,-1.805,0.0,0.00225,22.703512, 'ASNG/W+  3.20  kg  
2/2/2023,11:59:15,1300,1300,0.0,1488.110107,1190.488037,0.0,0,0.06,-1.805,5e-05,0.00225,23.146765, 'ASNG/W+  3.25  kg  
2/2/2023,11:59:17,1300,1300,0.0,1190.452515,1190.452515,0.0,0,0.06,-1.805,0.0,0.00225,22.703512, 'ASNG/W+  3.25  kg  
2/2/2023,11:59:19,1300,1300,0.0,1488.124756,1190.499756,0.0,0,0.06,-1.805,0.0,0.00225,22.407999, 'ASNG/W+  3.25  kg  
2/2/2023,11:59:21,1300,1300,0.0,1190.428955,1488.036255,0.0,0,0.045,-1.805,0.0,0.0045,22.407999, 'ASNG/W+  3.25  kg  
2/2/2023,11:59:23,1300,1300,0.0,1190.535278,1488.154297,0.0,0,0.06,-1.79,0.0,0.00225,22.407999, 'ASNG/W+  3.25  kg  
2/2/2023,11:59:25,1300,1300,892.812866,1488.021484,1190.428955,0.0,0,0.045,-1.79,5e-05,0.00225,21.964743, 'ASNG/W+  3.30  kg  
2/2/2023,11:59:27,1300,1300,0.0,1190.464355,1488.065796,0.0,0,0.06,-1.805,5e-05,0.00225,22.407999, 'ASNG/W+  3.25  kg  
2/2/2023,11:59:29,1300,1300,0.0,1488.139526,1488.139526,0.0,0,0.06,-1.805,5e-05,0.0045,22.407999, 'ASNG/W+  3.25  kg  
2/2/2023,11:59:31,1300,1300,0.0,1488.110107,1488.110107,0.0,0,0.06,-1.805,0.0,0.00225,22.407999, 'ASNG/W+  3.25  kg  
2/2/2023,11:59:33,1300,1300,0.0,1190.452515,1488.065796,0.0,0,0.06,-1.805,0.0,0.00225,22.407999, 'ASNG/W+  3.25  kg  
2/2/2023,11:59:35,1300,1300,0.0,1190.452515,1488.065796,0.0,0,0.06,-1.805,5e-05,0.0045,22.703512, 'ASNG/W+  3.25  kg  
2/2/2023,11:59:37,1300,1300,0.0,1488.110107,1488.110107,0.0,0,0.06,-1.805,5e-05,0.00225,22.703512, 'ASNG/W+  3.25  kg  
2/2/2023,11:59:39,1300,1300,0.0,1190.488037,1488.110107,0.0,0,0.06,-1.805,5e-05,0.00225,23.146765, 'ASNG/W+  3.25  kg  
2/2/2023,11:59:41,1300,1300,0.0,1488.494019,1488.213379,0.0,0,0.06,-1.805,0.0,0.0045,23.590017, 'ASNG/W+  3.25  kg  
2/2/2023,11:59:43,1300,1300,0.0,1190.499756,1488.124756,0.0,0,0.045,-1.79,5e-05,0.00225,23.590017, 'ASNG/W+  3.25  kg  
2/2/2023,11:59:45,1300,1300,0.0,1190.452515,1488.080566,0.0,0,0.045,-1.805,5e-05,0.00225,23.590017, 'ASNG/W+  3.25  kg  
2/2/2023,11:59:47,1300,1300,0.0,1488.449585,1488.169067,0.0,0,0.045,-1.805,5e-05,0.00225,23.590017, 'ASNG/W+  3.25  kg  
2/2/2023,11:59:49,1300,1300,0.0,1190.192749,1488.021484,0.0,0,0.06,-1.805,0.0,0.00225,24.033274, 'ASNG/W+  3.25  kg  
2/2/2023,11:59:51,1300,1300,0.0,1190.488037,1488.110107,0.0,0,0.06,-1.805,0.0,0.0045,24.033274, 'ASNG/W+  3.25  kg  
2/2/2023,11:59:53,1300,1300,0.0,1488.110107,1488.110107,0.0,0,0.06,-1.805,5e-05,0.0045,24.033274, 'ASNG/W+  3.25  kg  
2/2/2023,11:59:55,1300,1300,0.0,1190.405396,1190.428955,0.0,0,0.045,-1.805,5e-05,0.00225,24.033274, 'ASNG/W+  3.25  kg  
2/2/2023,11:59:57,1300,1300,0.0,1190.476196,1190.476196,0.0,0,0.06,-1.805,0.0,0.00225,24.033274, 'ASNG/W+  3.25  kg  
2/2/2023,11:59:59,1300,1300,0.0,1488.095337,1190.476196,0.0,0,0.06,-1.805,0.0,0.00225,24.033274, 'ASNG/W+  3.20  kg  
2/2/2023,12:00:01,1300,1300,0.0,1190.499756,1488.124756,0.0,0,0.045,-1.79,0.0,0.00225,24.476492, 'ASNG/W+  3.20  kg  
2/2/2023,12:00:03,1300,1300,0.0,1488.051025,1190.440796,0.0,0,0.045,-1.805,0.0,0.00225,24.476492, 'ASNG/W+  3.20  kg  
2/2/2023,12:00:05,1300,1300,0.0,1487.637695,1190.346313,0.0,0,0.045,-1.805,0.0,0.00225,24.476492, 'ASNG/W+  3.20  kg  
2/2/2023,12:00:07,1300,1300,0.0,1190.476196,1190.488037,0.0,0,0.06,-1.805,0.0,0.0045,24.476492, 'ASNG/W+  3.20  kg  
2/2/2023,12:00:09,1300,1300,0.0,1190.476196,1488.095337,0.0,0,0.06,-1.805,0.0,0.00225,24.476492, 'ASNG/W+  3.20  kg  
2/2/2023,12:00:11,1300,1300,0.0,1487.696777,1488.021484,0.0,0,0.045,-1.805,5e-05,0.00225,24.476492, 'ASNG/W+  3.20  kg  
2/2/2023,12:00:13,1300,1300,0.0,1488.110107,1488.110107,0.0,0,0.06,-1.805,0.0,0.0045,24.476492, 'ASNG/W+  3.20  kg  
2/2/2023,12:00:15,1300,1300,0.0,1190.488037,1190.488037,0.0,0,0.045,-1.79,0.0,0.00225,24.033274, 'ASNG/W+  3.20  kg  
2/2/2023,12:00:17,1300,1300,0.0,1190.511597,1488.139526,0.0,0,0.045,-1.805,5e-05,0.0045,24.476492, 'ASNG/W+  3.20  kg  
2/2/2023,12:00:19,1300,1300,0.0,1190.488037,1488.124756,0.0,0,0.045,-1.79,5e-05,0.00225,24.476492, 'ASNG/W+  3.20  kg  
2/2/2023,12:00:21,1300,1300,0.0,1488.095337,1488.095337,0.0,0,0.045,-1.805,0.0,0.00225,24.033274, 'ASNG/W+  3.20  kg  
2/2/2023,12:00:23,1300,1300,0.0,1190.488037,1488.110107,0.0,0,0.06,-1.805,0.0,0.0045,24.033274, 'ASNG/W+  3.20  kg  
2/2/2023,12:00:25,1300,1300,0.0,1190.464355,1190.464355,0.0,0,0.045,-1.805,0.0,0.0045,23.590017, 'ASNG/W+  3.20  kg  
2/2/2023,12:00:27,1300,1300,0.0,1488.183838,1488.169067,0.0,0,0.06,-1.805,0.0,0.00225,23.146765, 'ASNG/W+  3.20  kg  
2/2/2023,12:00:29,1300,1300,0.0,1190.464355,1488.080566,0.0,0,0.06,-1.805,5e-05,0.00225,23.146765, 'ASNG/W+  3.20  kg  
2/2/2023,12:00:31,1300,1300,0.0,1488.110107,1488.110107,0.0,0,0.06,-1.79,0.0,0.00225,22.703512, 'ASNG/W+  3.25  kg  
2/2/2023,12:00:33,1300,1300,0.0,1190.499756,1488.124756,0.0,0,0.045,-1.805,0.0,0.0045,22.407999, 'ASNG/W+  3.25  kg  
2/2/2023,12:00:35,1300,1300,0.0,1190.180908,1190.428955,0.0,0,0.06,-1.805,0.0,0.00225,22.407999, 'ASNG/W+  3.25  kg  
2/2/2023,12:00:37,1300,1300,0.0,1488.110107,1488.110107,0.0,0,0.06,-1.79,0.0,0.00225,22.407999, 'ASNG/W+  3.25  kg  
